version,section,function,length,matching
us,asm,func_global_asm_8069D0B8,32,yes
us,asm,func_global_asm_8072CFE8,164,yes
us,asm,func_global_asm_806F7378,40,yes
us,asm,func_global_asm_8060866C,96,yes
us,asm,func_global_asm_8064E4F8,100,yes
us,asm,func_global_asm_805FF5A0,136,yes
us,asm,func_global_asm_80666FC8,328,yes
us,asm,func_global_asm_8068E9B0,136,yes
us,asm,func_global_asm_8071910C,1224,no
us,asm,func_global_asm_80676B38,56,yes
us,asm,func_global_asm_806E9CFC,32,yes
us,asm,func_global_asm_80661B84,108,yes
us,asm,func_global_asm_806ACF10,236,yes
us,asm,func_global_asm_8071C9E8,1016,no
us,asm,func_global_asm_80678530,164,yes
us,asm,func_global_asm_80635588,84,yes
us,asm,func_global_asm_80633D30,144,yes
us,asm,func_global_asm_8070FA58,488,yes
us,asm,func_global_asm_806B8B20,188,yes
us,asm,func_global_asm_8069902C,32,yes
us,asm,func_global_asm_8065F964,416,no
us,asm,func_global_asm_8062A24C,40,yes
us,asm,func_global_asm_806891D8,120,yes
us,asm,func_global_asm_80677CAC,172,yes
us,asm,func_global_asm_8068839C,44,yes
us,asm,func_global_asm_806DE9F4,176,yes
us,asm,func_global_asm_80699914,68,yes
us,asm,func_global_asm_806A370C,1132,no
us,asm,func_global_asm_80704AFC,36,yes
us,asm,func_global_asm_806E8B28,124,yes
us,asm,renderActor,432,yes
us,asm,func_global_asm_8060B7C4,12,yes
us,asm,func_global_asm_806E8BFC,48,yes
us,asm,func_global_asm_806790F4,132,yes
us,asm,func_global_asm_806B76B0,384,yes
us,asm,func_global_asm_8067B2C0,28,yes
us,asm,func_global_asm_806A80C0,152,yes
us,asm,func_global_asm_80629148,44,yes
us,asm,func_global_asm_8060F854,212,no
us,asm,func_global_asm_80676260,32,yes
us,asm,func_global_asm_8060B110,36,yes
us,asm,func_global_asm_80605044,720,no
us,asm,func_global_asm_8063D638,540,no
us,asm,func_global_asm_8060F54C,484,no
us,asm,func_global_asm_8063DE68,104,yes
us,asm,func_global_asm_806EE02C,64,yes
us,asm,func_global_asm_8066A75C,216,no
us,asm,func_global_asm_806B83E4,712,yes
us,asm,func_global_asm_806AD260,748,yes
us,asm,func_global_asm_8070CA70,68,yes
us,asm,func_global_asm_806E88D8,436,yes
us,asm,func_global_asm_806349FC,716,no
us,asm,func_global_asm_8070C27C,92,yes
us,asm,func_global_asm_806EE26C,76,yes
us,asm,func_global_asm_80689FEC,136,yes
us,asm,func_global_asm_80735AA0,596,no
us,asm,func_global_asm_806DB670,1172,no
us,asm,func_global_asm_80649FC0,448,no
us,asm,func_global_asm_806BCF98,252,yes
us,asm,func_global_asm_806AB808,612,no
us,asm,func_global_asm_8068C0B4,120,yes
us,asm,func_global_asm_806907E0,16,yes
us,asm,playSound,1068,no
us,asm,func_global_asm_80610BD8,156,no
us,asm,func_global_asm_8073CDD0,304,no
us,asm,func_global_asm_8066B7AC,72,yes
us,asm,func_global_asm_8060ED6C,100,yes
us,asm,_n_collectPVoices,108,yes
us,asm,func_global_asm_806012D4,72,yes
us,asm,func_global_asm_8071C48C,404,no
us,asm,func_global_asm_8064BB78,96,yes
us,asm,func_global_asm_8065214C,172,yes
us,asm,func_global_asm_8060128C,72,yes
us,asm,func_global_asm_806B486C,76,yes
us,asm,func_global_asm_8073A518,376,no
us,asm,func_global_asm_806C71E8,8,yes
us,asm,func_global_asm_8060C724,52,yes
us,asm,func_global_asm_80685984,448,yes
us,asm,func_global_asm_8064F6C0,56,no
us,asm,func_global_asm_806A1F64,108,yes
us,asm,func_global_asm_80665C18,456,yes
us,asm,func_global_asm_80739FE0,144,no
us,asm,func_global_asm_806EC014,48,yes
us,asm,func_global_asm_806E3D14,300,yes
us,asm,func_global_asm_80665558,12,yes
us,asm,func_global_asm_806011D4,16,yes
us,asm,func_global_asm_80641BCC,204,yes
us,asm,func_global_asm_8070D300,116,yes
us,asm,func_global_asm_80661264,80,yes
us,asm,func_global_asm_806858E8,156,yes
us,asm,func_global_asm_806C1640,244,yes
us,asm,func_global_asm_806D1F28,308,yes
us,asm,func_global_asm_8063E078,92,yes
us,asm,func_global_asm_8069D078,32,yes
us,asm,func_global_asm_8064F450,624,no
us,asm,func_global_asm_806DAF5C,304,yes
us,asm,func_global_asm_805FF158,16,yes
us,asm,func_global_asm_8067C6BC,32,yes
us,asm,func_global_asm_806FFF88,256,no
us,asm,func_global_asm_8070D020,92,yes
us,asm,func_global_asm_80642C78,444,no
us,asm,func_global_asm_806A1008,180,yes
us,asm,func_global_asm_806E382C,32,yes
us,asm,func_global_asm_806C9304,224,yes
us,asm,malloc,364,no
us,asm,func_global_asm_80737CF4,312,yes
us,asm,func_global_asm_80602CE0,108,yes
us,asm,func_global_asm_806B6958,816,yes
us,asm,func_global_asm_80675C70,256,yes
us,asm,func_global_asm_8066B924,208,yes
us,asm,func_global_asm_80654FEC,620,no
us,asm,func_global_asm_805FEF10,100,yes
us,asm,func_global_asm_806CA0E8,204,yes
us,asm,func_global_asm_8064B3F8,180,no
us,asm,func_global_asm_8067A864,164,yes
us,asm,func_global_asm_80676A0C,100,yes
us,asm,func_global_asm_80686CF8,328,yes
us,asm,func_global_asm_806A664C,1896,no
us,asm,func_global_asm_806BC1AC,48,yes
us,asm,func_global_asm_806D8070,56,yes
us,asm,func_global_asm_80634D64,172,yes
us,asm,func_global_asm_8067AE90,108,yes
us,asm,func_global_asm_8068B8FC,52,yes
us,asm,func_global_asm_80699128,348,yes
us,asm,func_global_asm_8060AA58,224,no
us,asm,func_global_asm_806DF3D0,124,yes
us,asm,func_global_asm_80651BE0,76,yes
us,asm,func_global_asm_80650684,100,yes
us,asm,func_global_asm_8063BEC0,116,no
us,asm,func_global_asm_806A5868,1016,no
us,asm,func_global_asm_8071D0F0,368,yes
us,asm,func_global_asm_806E6368,80,yes
us,asm,func_global_asm_806D2BD0,132,yes
us,asm,func_global_asm_8063524C,540,no
us,asm,func_global_asm_8068412C,960,yes
us,asm,loadExits,136,yes
us,asm,func_global_asm_80673708,456,no
us,asm,func_global_asm_806877C8,68,yes
us,asm,func_global_asm_80602144,408,no
us,asm,func_global_asm_806CC364,632,no
us,asm,func_global_asm_805FF938,116,yes
us,asm,func_global_asm_8069329C,464,yes
us,asm,func_global_asm_807158C0,72,yes
us,asm,func_global_asm_8068A10C,12,yes
us,asm,func_global_asm_806F3190,1488,no
us,asm,func_global_asm_806C71D0,8,yes
us,asm,func_global_asm_806EB4B4,68,yes
us,asm,func_global_asm_806A7B70,36,yes
us,asm,func_global_asm_8064EA48,108,yes
us,asm,func_global_asm_806EE2B8,412,yes
